,x,y,pci,zone
10,52.0,21.0,38.0,4.0
2279,53.0,21.0,38.0,4.0
2280,54.0,21.0,38.0,4.0
2281,55.0,21.0,38.0,4.0
19,56.0,21.0,38.0,4.0
2282,57.0,21.0,38.0,4.0
26,58.0,21.0,38.0,4.0
2283,59.0,21.0,38.0,4.0
2284,60.0,21.0,38.0,4.0
2285,61.0,21.0,38.0,4.0
2286,62.0,21.0,38.0,4.0
2287,63.0,21.0,41.0,2.0
2288,64.0,21.0,41.0,2.0
2289,65.0,21.0,41.0,2.0
2290,66.0,21.0,41.0,2.0
2291,67.0,21.0,41.0,2.0
2292,68.0,21.0,41.0,2.0
2293,69.0,21.0,41.0,2.0
2294,70.0,21.0,41.0,2.0
2295,71.0,21.0,41.0,2.0
2296,72.0,21.0,41.0,2.0
2297,73.0,21.0,41.0,2.0
2298,74.0,21.0,41.0,2.0
2299,75.0,21.0,41.0,2.0
2300,76.0,21.0,41.0,2.0
2301,77.0,21.0,41.0,2.0
2302,78.0,21.0,41.0,2.0
2303,79.0,21.0,41.0,2.0
2304,80.0,21.0,41.0,2.0
2305,81.0,21.0,41.0,2.0
2306,82.0,21.0,41.0,2.0
2307,83.0,21.0,41.0,2.0
2308,84.0,21.0,41.0,2.0
2309,85.0,21.0,41.0,2.0
2310,86.0,21.0,41.0,2.0
2311,87.0,21.0,41.0,2.0
2312,88.0,21.0,41.0,2.0
2313,89.0,21.0,41.0,2.0
2314,90.0,21.0,41.0,2.0
2315,91.0,21.0,41.0,2.0
2316,92.0,21.0,41.0,2.0
2317,93.0,21.0,41.0,2.0
2318,94.0,21.0,41.0,2.0
2319,95.0,21.0,41.0,2.0
2320,96.0,21.0,42.0,1.0
2321,97.0,21.0,42.0,1.0
2322,98.0,21.0,42.0,1.0
2323,99.0,21.0,42.0,1.0
2324,100.0,21.0,42.0,1.0
2325,101.0,21.0,42.0,1.0
2326,102.0,21.0,42.0,1.0
2327,103.0,21.0,42.0,1.0
2328,104.0,21.0,42.0,1.0
2329,0.0,22.0,38.0,4.0
2330,1.0,22.0,38.0,4.0
2331,2.0,22.0,38.0,4.0
2332,3.0,22.0,38.0,4.0
2333,4.0,22.0,38.0,4.0
2334,5.0,22.0,38.0,4.0
2335,6.0,22.0,38.0,4.0
2336,7.0,22.0,38.0,4.0
2337,8.0,22.0,38.0,4.0
2338,9.0,22.0,38.0,4.0
2339,10.0,22.0,38.0,4.0
2340,11.0,22.0,38.0,4.0
2341,12.0,22.0,38.0,4.0
2342,13.0,22.0,38.0,4.0
2343,14.0,22.0,38.0,4.0
2344,15.0,22.0,38.0,4.0
2345,16.0,22.0,38.0,4.0
2346,17.0,22.0,38.0,4.0
2347,18.0,22.0,38.0,4.0
2348,19.0,22.0,38.0,4.0
2349,20.0,22.0,38.0,4.0
2350,21.0,22.0,38.0,4.0
2351,22.0,22.0,38.0,4.0
2352,23.0,22.0,38.0,4.0
2353,24.0,22.0,38.0,4.0
2354,25.0,22.0,38.0,4.0
2355,26.0,22.0,38.0,4.0
2356,27.0,22.0,38.0,4.0
2357,28.0,22.0,38.0,4.0
2358,29.0,22.0,38.0,4.0
2359,30.0,22.0,38.0,4.0
2360,31.0,22.0,38.0,4.0
2361,32.0,22.0,38.0,4.0
2362,33.0,22.0,38.0,4.0
2363,34.0,22.0,38.0,4.0
2364,35.0,22.0,38.0,4.0
2365,36.0,22.0,38.0,4.0
2366,37.0,22.0,38.0,4.0
2367,38.0,22.0,38.0,4.0
2368,39.0,22.0,38.0,4.0
2369,40.0,22.0,38.0,4.0
2370,41.0,22.0,38.0,4.0
2371,42.0,22.0,38.0,4.0
2372,43.0,22.0,38.0,4.0
2373,44.0,22.0,38.0,4.0
2374,45.0,22.0,38.0,4.0
2375,46.0,22.0,38.0,4.0
2376,47.0,22.0,38.0,4.0
2377,48.0,22.0,38.0,4.0
2378,49.0,22.0,38.0,4.0
2379,50.0,22.0,38.0,4.0
2380,51.0,22.0,38.0,4.0
2381,52.0,22.0,38.0,4.0
2382,53.0,22.0,38.0,4.0
2383,54.0,22.0,38.0,4.0
2384,55.0,22.0,38.0,4.0
2385,56.0,22.0,38.0,4.0
2386,57.0,22.0,38.0,4.0
2387,58.0,22.0,38.0,4.0
2388,59.0,22.0,38.0,4.0
2389,60.0,22.0,38.0,4.0
2390,61.0,22.0,41.0,2.0
2391,62.0,22.0,41.0,2.0
2392,63.0,22.0,41.0,2.0
2393,64.0,22.0,41.0,2.0
2394,65.0,22.0,41.0,2.0
2395,66.0,22.0,41.0,2.0
2396,67.0,22.0,41.0,2.0
2397,68.0,22.0,41.0,2.0
2398,69.0,22.0,41.0,2.0
2399,70.0,22.0,41.0,2.0
2400,71.0,22.0,41.0,2.0
2401,72.0,22.0,41.0,2.0
2402,73.0,22.0,41.0,2.0
79,74.0,22.0,41.0,2.0
2403,75.0,22.0,41.0,2.0
2404,76.0,22.0,41.0,2.0
2405,77.0,22.0,41.0,2.0
2406,78.0,22.0,41.0,2.0
2407,79.0,22.0,41.0,2.0
2408,80.0,22.0,41.0,2.0
2409,81.0,22.0,41.0,2.0
2410,82.0,22.0,41.0,2.0
2411,83.0,22.0,41.0,2.0
2412,84.0,22.0,41.0,2.0
2413,85.0,22.0,41.0,2.0
2414,86.0,22.0,41.0,2.0
2415,87.0,22.0,41.0,2.0
137,88.0,22.0,41.0,2.0
2416,89.0,22.0,41.0,2.0
149,90.0,22.0,41.0,2.0
2417,91.0,22.0,41.0,2.0
158,92.0,22.0,41.0,2.0
2418,93.0,22.0,41.0,2.0
2419,94.0,22.0,41.0,2.0
2420,95.0,22.0,41.0,2.0
2421,96.0,22.0,41.0,2.0
2422,97.0,22.0,42.0,1.0
2423,98.0,22.0,42.0,1.0
2424,99.0,22.0,42.0,1.0
2425,100.0,22.0,42.0,1.0
2426,101.0,22.0,42.0,1.0
2427,102.0,22.0,42.0,1.0
2428,103.0,22.0,42.0,1.0
2429,104.0,22.0,42.0,1.0
2430,0.0,23.0,38.0,4.0
2431,1.0,23.0,38.0,4.0
2432,2.0,23.0,38.0,4.0
2433,3.0,23.0,38.0,4.0
2434,4.0,23.0,38.0,4.0
2435,5.0,23.0,38.0,4.0
2436,6.0,23.0,38.0,4.0
2437,7.0,23.0,38.0,4.0
2438,8.0,23.0,38.0,4.0
2439,9.0,23.0,38.0,4.0
2440,10.0,23.0,38.0,4.0
2441,11.0,23.0,38.0,4.0
2442,12.0,23.0,38.0,4.0
2443,13.0,23.0,38.0,4.0
2444,14.0,23.0,38.0,4.0
2445,15.0,23.0,38.0,4.0
2446,16.0,23.0,38.0,4.0
2447,17.0,23.0,38.0,4.0
2448,18.0,23.0,38.0,4.0
2449,19.0,23.0,38.0,4.0
2450,20.0,23.0,38.0,4.0
2451,21.0,23.0,38.0,4.0
2452,22.0,23.0,38.0,4.0
2453,23.0,23.0,38.0,4.0
2454,24.0,23.0,38.0,4.0
2455,25.0,23.0,38.0,4.0
2456,26.0,23.0,38.0,4.0
2457,27.0,23.0,38.0,4.0
2458,28.0,23.0,38.0,4.0
2459,29.0,23.0,38.0,4.0
2460,30.0,23.0,38.0,4.0
2461,31.0,23.0,38.0,4.0
2462,32.0,23.0,38.0,4.0
2463,33.0,23.0,38.0,4.0
2464,34.0,23.0,38.0,4.0
2465,35.0,23.0,38.0,4.0
2466,36.0,23.0,38.0,4.0
2467,37.0,23.0,38.0,4.0
2468,38.0,23.0,38.0,4.0
2469,39.0,23.0,38.0,4.0
2470,40.0,23.0,38.0,4.0
2471,41.0,23.0,38.0,4.0
2472,42.0,23.0,38.0,4.0
2473,43.0,23.0,38.0,4.0
2474,44.0,23.0,38.0,4.0
2475,45.0,23.0,38.0,4.0
2476,46.0,23.0,38.0,4.0
2477,47.0,23.0,38.0,4.0
2478,48.0,23.0,38.0,4.0
2479,49.0,23.0,38.0,4.0
2480,50.0,23.0,38.0,4.0
2481,51.0,23.0,38.0,4.0
2482,52.0,23.0,38.0,4.0
2483,53.0,23.0,38.0,4.0
2484,54.0,23.0,38.0,4.0
17,55.0,23.0,38.0,4.0
2485,56.0,23.0,38.0,4.0
2486,57.0,23.0,38.0,4.0
25,58.0,23.0,38.0,4.0
2487,59.0,23.0,38.0,4.0
31,60.0,23.0,41.0,2.0
2488,61.0,23.0,41.0,2.0
38,62.0,23.0,41.0,2.0
2489,63.0,23.0,41.0,2.0
2490,64.0,23.0,41.0,2.0
2491,65.0,23.0,41.0,2.0
2492,66.0,23.0,41.0,2.0
2493,67.0,23.0,41.0,2.0
2494,68.0,23.0,41.0,2.0
56,69.0,23.0,41.0,2.0
2495,70.0,23.0,41.0,2.0
66,71.0,23.0,41.0,2.0
2496,72.0,23.0,41.0,2.0
72,73.0,23.0,41.0,2.0
2497,74.0,23.0,41.0,2.0
2498,75.0,23.0,41.0,2.0
2499,76.0,23.0,41.0,2.0
2500,77.0,23.0,41.0,2.0
2501,78.0,23.0,41.0,2.0
2502,79.0,23.0,41.0,2.0
104,80.0,23.0,41.0,2.0
2503,81.0,23.0,41.0,2.0
2504,82.0,23.0,41.0,2.0
115,83.0,23.0,41.0,2.0
2505,84.0,23.0,41.0,2.0
126,85.0,23.0,41.0,2.0
2506,86.0,23.0,41.0,2.0
2507,87.0,23.0,41.0,2.0
2508,88.0,23.0,41.0,2.0
2509,89.0,23.0,41.0,2.0
2510,90.0,23.0,41.0,2.0
2511,91.0,23.0,41.0,2.0
2512,92.0,23.0,41.0,2.0
2513,93.0,23.0,41.0,2.0
2514,94.0,23.0,41.0,2.0
2515,95.0,23.0,41.0,2.0
2516,96.0,23.0,41.0,2.0
2517,97.0,23.0,42.0,1.0
2518,98.0,23.0,42.0,1.0
2519,99.0,23.0,42.0,1.0
2520,100.0,23.0,42.0,1.0
2521,101.0,23.0,42.0,1.0
2522,102.0,23.0,42.0,1.0
2523,103.0,23.0,42.0,1.0
2524,104.0,23.0,42.0,1.0
2525,0.0,24.0,38.0,4.0
2526,1.0,24.0,38.0,4.0
2527,2.0,24.0,38.0,4.0
2528,3.0,24.0,38.0,4.0
2529,4.0,24.0,38.0,4.0
2530,5.0,24.0,38.0,4.0
2531,6.0,24.0,38.0,4.0
2532,7.0,24.0,38.0,4.0
2533,8.0,24.0,38.0,4.0
2534,9.0,24.0,38.0,4.0
2535,10.0,24.0,38.0,4.0
2536,11.0,24.0,38.0,4.0
2537,12.0,24.0,38.0,4.0
2538,13.0,24.0,38.0,4.0
2539,14.0,24.0,38.0,4.0
2540,15.0,24.0,38.0,4.0
2541,16.0,24.0,38.0,4.0
2542,17.0,24.0,38.0,4.0
2543,18.0,24.0,38.0,4.0
2544,19.0,24.0,38.0,4.0
2545,20.0,24.0,38.0,4.0
2546,21.0,24.0,38.0,4.0
2547,22.0,24.0,38.0,4.0
2548,23.0,24.0,38.0,4.0
2549,24.0,24.0,38.0,4.0
2550,25.0,24.0,38.0,4.0
2551,26.0,24.0,38.0,4.0
2552,27.0,24.0,38.0,4.0
2553,28.0,24.0,38.0,4.0
2554,29.0,24.0,38.0,4.0
2555,30.0,24.0,38.0,4.0
2556,31.0,24.0,38.0,4.0
2557,32.0,24.0,38.0,4.0
2558,33.0,24.0,38.0,4.0
2559,34.0,24.0,38.0,4.0
2560,35.0,24.0,38.0,4.0
2561,36.0,24.0,38.0,4.0
2562,37.0,24.0,38.0,4.0
2563,38.0,24.0,38.0,4.0
2564,39.0,24.0,38.0,4.0
2565,40.0,24.0,38.0,4.0
2566,41.0,24.0,38.0,4.0
2567,42.0,24.0,38.0,4.0
2568,43.0,24.0,38.0,4.0
2569,44.0,24.0,38.0,4.0
2570,45.0,24.0,38.0,4.0
2571,46.0,24.0,38.0,4.0
2572,47.0,24.0,38.0,4.0
2573,48.0,24.0,38.0,4.0
0,49.0,24.0,38.0,4.0
2574,50.0,24.0,38.0,4.0
2575,51.0,24.0,38.0,4.0
6,52.0,24.0,38.0,4.0
2576,53.0,24.0,38.0,4.0
2577,54.0,24.0,38.0,4.0
2578,55.0,24.0,38.0,4.0
2579,56.0,24.0,38.0,4.0
2580,57.0,24.0,38.0,4.0
2581,58.0,24.0,38.0,4.0
2582,59.0,24.0,41.0,2.0
2583,60.0,24.0,41.0,2.0
2584,61.0,24.0,41.0,2.0
2585,62.0,24.0,41.0,2.0
2586,63.0,24.0,41.0,2.0
2587,64.0,24.0,41.0,2.0
2588,65.0,24.0,41.0,2.0
2589,66.0,24.0,41.0,2.0
2590,67.0,24.0,41.0,2.0
2591,68.0,24.0,41.0,2.0
2592,69.0,24.0,41.0,2.0
2593,70.0,24.0,41.0,2.0
2594,71.0,24.0,41.0,2.0
2595,72.0,24.0,41.0,2.0
2596,73.0,24.0,41.0,2.0
2597,74.0,24.0,41.0,2.0
2598,75.0,24.0,41.0,2.0
2599,76.0,24.0,41.0,2.0
2600,77.0,24.0,41.0,2.0
2601,78.0,24.0,41.0,2.0
2602,79.0,24.0,41.0,2.0
2603,80.0,24.0,41.0,2.0
2604,81.0,24.0,41.0,2.0
2605,82.0,24.0,41.0,2.0
2606,83.0,24.0,41.0,2.0
2607,84.0,24.0,41.0,2.0
2608,85.0,24.0,41.0,2.0
2609,86.0,24.0,41.0,2.0
2610,87.0,24.0,41.0,2.0
136,88.0,24.0,41.0,2.0
2611,89.0,24.0,41.0,2.0
147,90.0,24.0,41.0,2.0
2612,91.0,24.0,41.0,2.0
157,92.0,24.0,41.0,2.0
2613,93.0,24.0,41.0,2.0
2614,94.0,24.0,41.0,2.0
2615,95.0,24.0,41.0,2.0
2616,96.0,24.0,41.0,2.0
2617,97.0,24.0,41.0,2.0
2618,98.0,24.0,42.0,1.0
2619,99.0,24.0,42.0,1.0
2620,100.0,24.0,42.0,1.0
2621,101.0,24.0,42.0,1.0
2622,102.0,24.0,42.0,1.0
2623,103.0,24.0,42.0,1.0
2624,104.0,24.0,42.0,1.0
2625,0.0,25.0,38.0,4.0
2626,1.0,25.0,38.0,4.0
2627,2.0,25.0,38.0,4.0
2628,3.0,25.0,38.0,4.0
2629,4.0,25.0,38.0,4.0
2630,5.0,25.0,38.0,4.0
2631,6.0,25.0,38.0,4.0
2632,7.0,25.0,38.0,4.0
2633,8.0,25.0,38.0,4.0
2634,9.0,25.0,38.0,4.0
2635,10.0,25.0,38.0,4.0
2636,11.0,25.0,38.0,4.0
2637,12.0,25.0,38.0,4.0
2638,13.0,25.0,38.0,4.0
2639,14.0,25.0,38.0,4.0
2640,15.0,25.0,38.0,4.0
2641,16.0,25.0,38.0,4.0
2642,17.0,25.0,38.0,4.0
2643,18.0,25.0,38.0,4.0
2644,19.0,25.0,38.0,4.0
2645,20.0,25.0,38.0,4.0
2646,21.0,25.0,38.0,4.0
2647,22.0,25.0,38.0,4.0
2648,23.0,25.0,38.0,4.0
2649,24.0,25.0,38.0,4.0
2650,25.0,25.0,38.0,4.0
2651,26.0,25.0,38.0,4.0
2652,27.0,25.0,38.0,4.0
2653,28.0,25.0,38.0,4.0
2654,29.0,25.0,38.0,4.0
2655,30.0,25.0,38.0,4.0
2656,31.0,25.0,38.0,4.0
2657,32.0,25.0,38.0,4.0
2658,33.0,25.0,38.0,4.0
2659,34.0,25.0,38.0,4.0
2660,35.0,25.0,38.0,4.0
2661,36.0,25.0,38.0,4.0
2662,37.0,25.0,38.0,4.0
2663,38.0,25.0,38.0,4.0
2664,39.0,25.0,38.0,4.0
2665,40.0,25.0,38.0,4.0
2666,41.0,25.0,38.0,4.0
2667,42.0,25.0,38.0,4.0
2668,43.0,25.0,38.0,4.0
2669,44.0,25.0,38.0,4.0
2670,45.0,25.0,38.0,4.0
2671,46.0,25.0,38.0,4.0
2672,47.0,25.0,38.0,4.0
2673,48.0,25.0,38.0,4.0
2674,49.0,25.0,38.0,4.0
2675,50.0,25.0,38.0,4.0
2676,51.0,25.0,38.0,4.0
2677,52.0,25.0,38.0,4.0
2678,53.0,25.0,38.0,4.0
2679,54.0,25.0,38.0,4.0
2680,55.0,25.0,38.0,4.0
2681,56.0,25.0,38.0,4.0
2682,57.0,25.0,38.0,4.0
2683,58.0,25.0,38.0,4.0
2684,59.0,25.0,41.0,2.0
2685,60.0,25.0,41.0,2.0
2686,61.0,25.0,41.0,2.0
2687,62.0,25.0,41.0,2.0
2688,63.0,25.0,41.0,2.0
2689,64.0,25.0,41.0,2.0
2690,65.0,25.0,41.0,2.0
2691,66.0,25.0,41.0,2.0
2692,67.0,25.0,41.0,2.0
2693,68.0,25.0,41.0,2.0
2694,69.0,25.0,41.0,2.0
2695,70.0,25.0,41.0,2.0
2696,71.0,25.0,41.0,2.0
2697,72.0,25.0,41.0,2.0
2698,73.0,25.0,41.0,2.0
2699,74.0,25.0,41.0,2.0
2700,75.0,25.0,41.0,2.0
2701,76.0,25.0,41.0,2.0
2702,77.0,25.0,41.0,2.0
2703,78.0,25.0,41.0,2.0
2704,79.0,25.0,41.0,2.0
2705,80.0,25.0,41.0,2.0
2706,81.0,25.0,41.0,2.0
2707,82.0,25.0,41.0,2.0
2708,83.0,25.0,41.0,2.0
2709,84.0,25.0,41.0,2.0
2710,85.0,25.0,41.0,2.0
2711,86.0,25.0,41.0,2.0
2712,87.0,25.0,41.0,2.0
2713,88.0,25.0,41.0,2.0
2714,89.0,25.0,41.0,2.0
2715,90.0,25.0,41.0,2.0
2716,91.0,25.0,41.0,2.0
2717,92.0,25.0,41.0,2.0
2718,93.0,25.0,41.0,2.0
2719,94.0,25.0,41.0,2.0
2720,95.0,25.0,41.0,2.0
2721,96.0,25.0,41.0,2.0
2722,97.0,25.0,41.0,2.0
2723,98.0,25.0,42.0,2.0
2724,99.0,25.0,42.0,1.0
2725,100.0,25.0,42.0,1.0
2726,101.0,25.0,42.0,1.0
2727,102.0,25.0,42.0,1.0
2728,103.0,25.0,42.0,1.0
2729,104.0,25.0,42.0,1.0
2730,0.0,26.0,38.0,4.0
2731,1.0,26.0,38.0,4.0
2732,2.0,26.0,38.0,4.0
2733,3.0,26.0,38.0,4.0
2734,4.0,26.0,38.0,4.0
2735,5.0,26.0,38.0,4.0
2736,6.0,26.0,38.0,4.0
2737,7.0,26.0,38.0,4.0
2738,8.0,26.0,38.0,4.0
2739,9.0,26.0,38.0,4.0
2740,10.0,26.0,38.0,4.0
2741,11.0,26.0,38.0,4.0
2742,12.0,26.0,38.0,4.0
2743,13.0,26.0,38.0,4.0
2744,14.0,26.0,38.0,4.0
2745,15.0,26.0,38.0,4.0
2746,16.0,26.0,38.0,4.0
2747,17.0,26.0,38.0,4.0
2748,18.0,26.0,38.0,4.0
2749,19.0,26.0,38.0,4.0
2750,20.0,26.0,38.0,4.0
2751,21.0,26.0,38.0,4.0
2752,22.0,26.0,38.0,4.0
2753,23.0,26.0,38.0,4.0
2754,24.0,26.0,38.0,4.0
2755,25.0,26.0,38.0,4.0
2756,26.0,26.0,38.0,4.0
2757,27.0,26.0,38.0,4.0
2758,28.0,26.0,38.0,4.0
2759,29.0,26.0,38.0,4.0
2760,30.0,26.0,38.0,4.0
2761,31.0,26.0,38.0,4.0
2762,32.0,26.0,38.0,4.0
2763,33.0,26.0,38.0,4.0
2764,34.0,26.0,38.0,4.0
2765,35.0,26.0,38.0,4.0
2766,36.0,26.0,38.0,4.0
2767,37.0,26.0,38.0,4.0
2768,38.0,26.0,38.0,4.0
2769,39.0,26.0,38.0,4.0
2770,40.0,26.0,38.0,4.0
2771,41.0,26.0,38.0,4.0
2772,42.0,26.0,38.0,4.0
2773,43.0,26.0,38.0,4.0
2774,44.0,26.0,38.0,4.0
2775,45.0,26.0,38.0,4.0
2776,46.0,26.0,38.0,4.0
2777,47.0,26.0,38.0,4.0
2778,48.0,26.0,38.0,4.0
2779,49.0,26.0,38.0,4.0
2780,50.0,26.0,38.0,4.0
2781,51.0,26.0,38.0,4.0
2782,52.0,26.0,38.0,4.0
2783,53.0,26.0,38.0,4.0
2784,54.0,26.0,38.0,4.0
2785,55.0,26.0,38.0,4.0
2786,56.0,26.0,38.0,4.0
2787,57.0,26.0,38.0,4.0
2788,58.0,26.0,38.0,4.0
2789,59.0,26.0,41.0,2.0
2790,60.0,26.0,41.0,2.0
2791,61.0,26.0,41.0,2.0
2792,62.0,26.0,41.0,2.0
2793,63.0,26.0,41.0,2.0
2794,64.0,26.0,41.0,2.0
2795,65.0,26.0,41.0,2.0
2796,66.0,26.0,41.0,2.0
2797,67.0,26.0,41.0,2.0
2798,68.0,26.0,41.0,2.0
2799,69.0,26.0,41.0,2.0
2800,70.0,26.0,41.0,2.0
2801,71.0,26.0,41.0,2.0
2802,72.0,26.0,41.0,2.0
2803,73.0,26.0,41.0,2.0
2804,74.0,26.0,41.0,2.0
2805,75.0,26.0,41.0,2.0
2806,76.0,26.0,41.0,2.0
2807,77.0,26.0,41.0,2.0
2808,78.0,26.0,41.0,2.0
2809,79.0,26.0,41.0,2.0
2810,80.0,26.0,41.0,2.0
2811,81.0,26.0,41.0,2.0
2812,82.0,26.0,41.0,2.0
2813,83.0,26.0,41.0,2.0
2814,84.0,26.0,41.0,2.0
2815,85.0,26.0,41.0,2.0
2816,86.0,26.0,41.0,2.0
2817,87.0,26.0,41.0,2.0
2818,88.0,26.0,41.0,2.0
2819,89.0,26.0,41.0,2.0
2820,90.0,26.0,41.0,2.0
2821,91.0,26.0,41.0,2.0
2822,92.0,26.0,41.0,2.0
2823,93.0,26.0,41.0,2.0
2824,94.0,26.0,41.0,2.0
2825,95.0,26.0,41.0,2.0
2826,96.0,26.0,41.0,2.0
2827,97.0,26.0,41.0,2.0
2828,98.0,26.0,41.0,2.0
2829,99.0,26.0,42.0,1.0
2830,100.0,26.0,42.0,1.0
2831,101.0,26.0,42.0,1.0
2832,102.0,26.0,42.0,1.0
2833,103.0,26.0,42.0,1.0
2834,104.0,26.0,42.0,1.0
